# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# RH       = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# 
# STN,YYYYMMDD,   HH,   RH
# 
  323,20030810,   11,    0
  323,20030810,   12,    0
  323,20030810,   13,    0
  323,20030810,   14,    0
  323,20030810,   15,    0
  323,20030810,   16,    0
  323,20030810,   17,    0
  323,20030810,   18,    0
  323,20030810,   19,    0
  323,20030810,   20,    0
  323,20030810,   21,    0
  323,20030810,   22,    0
  323,20030810,   23,    0
  323,20030810,   24,    0
  323,20030811,    1,    0
  323,20030811,    2,    0
  323,20030811,    3,    0
  323,20030811,    4,    0
  323,20030811,    5,    0
  323,20030811,    6,    0
  323,20030811,    7,    0
  323,20030811,    8,    0
  323,20030811,    9,    0
  323,20030811,   10,    0
  323,20030811,   11,    0
  323,20030811,   12,    0
  323,20030811,   13,    0
  323,20030811,   14,    0
  323,20030811,   15,    0
  323,20030811,   16,    0
  323,20030811,   17,    0
  323,20030811,   18,    0
  323,20030811,   19,    0
  323,20030811,   20,    0
  323,20030811,   21,    0
  323,20030811,   22,    0
  323,20030811,   23,    0
  323,20030811,   24,    0
  323,20030812,    1,    0
  323,20030812,    2,    0
  323,20030812,    3,    0
  323,20030812,    4,    0
  323,20030812,    5,    0
  323,20030812,    6,    0
  323,20030812,    7,    0
  323,20030812,    8,    0
  323,20030812,    9,    0
  323,20030812,   10,    0
  323,20030812,   11,    0
  323,20030812,   12,    0
  323,20030812,   13,    0
  323,20030812,   14,    0
  323,20030812,   15,    0
  323,20030812,   16,    0
  323,20030812,   17,    0
  323,20030812,   18,    0
  323,20030812,   19,    0
  323,20030812,   20,    0
  323,20030812,   21,    0
  323,20030812,   22,    0
  323,20030812,   23,    0
  323,20030812,   24,    0
  323,20030813,    1,    0
  323,20030813,    2,    0
  323,20030813,    3,    0
  323,20030813,    4,    0
  323,20030813,    5,    0
  323,20030813,    6,    0
  323,20030813,    7,    0
  323,20030813,    8,    0
  323,20030813,    9,    0
  323,20030813,   10,    0
  323,20030813,   11,    0
  323,20030813,   12,    0
  323,20030813,   13,    0
  323,20030813,   14,    0
  323,20030813,   15,    0
  323,20030813,   16,    0
  323,20030813,   17,    0
  323,20030813,   18,    0
  323,20030813,   19,    0
  323,20030813,   20,    0
  323,20030813,   21,    0
  323,20030813,   22,    0
  323,20030813,   23,    0
  323,20030813,   24,    0
  323,20030814,    1,    0
  323,20030814,    2,    0
  323,20030814,    3,    0
  323,20030814,    4,    0
  323,20030814,    5,    0
  323,20030814,    6,    0
  323,20030814,    7,    0
  323,20030814,    8,    0
  323,20030814,    9,    0
  323,20030814,   10,    0
  323,20030814,   11,    0
  323,20030814,   12,    0
  323,20030814,   13,    0
  323,20030814,   14,    0
  323,20030814,   15,    0
  323,20030814,   16,    0
  323,20030814,   17,    0
  323,20030814,   18,    0
  323,20030814,   19,    0
  323,20030814,   20,    0
  323,20030814,   21,    0
  323,20030814,   22,    0
  323,20030814,   23,    0
  323,20030814,   24,    0
  323,20030815,    1,    0
  323,20030815,    2,    0
  323,20030815,    3,    0
  323,20030815,    4,    0
  323,20030815,    5,    0
  323,20030815,    6,    0
  323,20030815,    7,    0
  323,20030815,    8,    0
  323,20030815,    9,    0
  323,20030815,   10,    0
  323,20030815,   11,    0
  323,20030815,   12,    0
  323,20030815,   13,    0
  323,20030815,   14,    0
  323,20030815,   15,    0
  323,20030815,   16,    0
  323,20030815,   17,    0
  323,20030815,   18,    0
  323,20030815,   19,    0
  323,20030815,   20,    0
  323,20030815,   21,    0
  323,20030815,   22,    0
  323,20030815,   23,    0
  323,20030815,   24,    0
  323,20030816,    1,    0
  323,20030816,    2,    0
  323,20030816,    3,    0
  323,20030816,    4,    0
  323,20030816,    5,    0
  323,20030816,    6,    0
  323,20030816,    7,    0
  323,20030816,    8,    0
  323,20030816,    9,    0
  323,20030816,   10,    0
  323,20030816,   11,    0
  323,20030816,   12,    0
  323,20030816,   13,    0
  323,20030816,   14,    0
  323,20030816,   15,    0
  323,20030816,   16,    0
  323,20030816,   17,    0
  323,20030816,   18,    0
  323,20030816,   19,    0
  323,20030816,   20,    0
  323,20030816,   21,    0
  323,20030816,   22,    0
  323,20030816,   23,    0
  323,20030816,   24,    0
  323,20030817,    1,    0
  323,20030817,    2,    0
  323,20030817,    3,    0
  323,20030817,    4,    0
  323,20030817,    5,    0
  323,20030817,    6,    0
  323,20030817,    7,    0
  323,20030817,    8,    0
  323,20030817,    9,    0
  323,20030817,   10,    0
  323,20030817,   11,    0
  323,20030817,   12,    0
  323,20030817,   13,    0
  323,20030817,   14,    0
  323,20030817,   15,    0
  323,20030817,   16,    0
  323,20030817,   17,    0
  323,20030817,   18,    0
  323,20030817,   19,    0
  323,20030817,   20,    0
  323,20030817,   21,    0
  323,20030817,   22,    0
  323,20030817,   23,    0
  323,20030817,   24,    0
  323,20030818,    1,    0
  323,20030818,    2,    0
  323,20030818,    3,    0
  323,20030818,    4,    0
  323,20030818,    5,    0
  323,20030818,    6,    0
  323,20030818,    7,    0
  323,20030818,    8,    0
  323,20030818,    9,    0
  323,20030818,   10,    0
  323,20030818,   11,   -1
  323,20030818,   12,    0
  323,20030818,   13,    0
  323,20030818,   14,    0
  323,20030818,   15,    0
  323,20030818,   16,    0
  323,20030818,   17,    0
  323,20030818,   18,    0
  323,20030818,   19,    0
  323,20030818,   20,    0
  323,20030818,   21,    0
  323,20030818,   22,    0
  323,20030818,   23,    0
  323,20030818,   24,    0
  323,20030819,    1,    0
  323,20030819,    2,    0
  323,20030819,    3,    0
  323,20030819,    4,    0
  323,20030819,    5,    0
  323,20030819,    6,    0
  323,20030819,    7,    0
  323,20030819,    8,    0
  323,20030819,    9,    0
  323,20030819,   10,    0
  323,20030819,   11,    0
  323,20030819,   12,    0
  323,20030819,   13,    0
  323,20030819,   14,    0
  323,20030819,   15,    0
  323,20030819,   16,    0
  323,20030819,   17,    0
  323,20030819,   18,    0
  323,20030819,   19,    0
  323,20030819,   20,    0
  323,20030819,   21,    0
  323,20030819,   22,    0
  323,20030819,   23,    0
  323,20030819,   24,    0
  323,20030820,    1,    0
  323,20030820,    2,    0
  323,20030820,    3,    0
  323,20030820,    4,    0
  323,20030820,    5,    0
  323,20030820,    6,    0
  323,20030820,    7,    0
  323,20030820,    8,    0
  323,20030820,    9,    0
  323,20030820,   10,    0
  323,20030820,   11,    0
  323,20030820,   12,    0
  323,20030820,   13,    0
  323,20030820,   14,    0
  323,20030820,   15,    0
  323,20030820,   16,    0
  323,20030820,   17,    0
  323,20030820,   18,    0
  323,20030820,   19,    0
  323,20030820,   20,    0
  323,20030820,   21,    0
  323,20030820,   22,    0
  323,20030820,   23,    0
  323,20030820,   24,    0
  323,20030821,    1,    0
  323,20030821,    2,    0
  323,20030821,    3,    0
  323,20030821,    4,    0
  323,20030821,    5,    0
  323,20030821,    6,    0
  323,20030821,    7,    0
  323,20030821,    8,    0
  323,20030821,    9,    0
  323,20030821,   10,    0
  323,20030821,   11,    0
  323,20030821,   12,    0
  323,20030821,   13,    0
  323,20030821,   14,    0
  323,20030821,   15,    0
  323,20030821,   16,    0
  323,20030821,   17,    0
  323,20030821,   18,    0
  323,20030821,   19,    0
  323,20030821,   20,    0
  323,20030821,   21,    0
  323,20030821,   22,    0
  323,20030821,   23,    0
  323,20030821,   24,    0
  323,20030822,    1,    0
  323,20030822,    2,    0
  323,20030822,    3,    0
  323,20030822,    4,    0
  323,20030822,    5,    0
  323,20030822,    6,    0
  323,20030822,    7,    0
  323,20030822,    8,    0
  323,20030822,    9,    0
  323,20030822,   10,    0
  323,20030822,   11,    0
  323,20030822,   12,    0
  323,20030822,   13,    0
  323,20030822,   14,    0
  323,20030822,   15,    0
  323,20030822,   16,    0
  323,20030822,   17,    0
  323,20030822,   18,    0
  323,20030822,   19,    0
  323,20030822,   20,    0
  323,20030822,   21,    0
  323,20030822,   22,    0
  323,20030822,   23,    0
  323,20030822,   24,    0
  323,20030823,    1,    0
  323,20030823,    2,    0
  323,20030823,    3,    0
  323,20030823,    4,    0
  323,20030823,    5,    0
  323,20030823,    6,    0
  323,20030823,    7,    0
  323,20030823,    8,    1
  323,20030823,    9,    0
  323,20030823,   10,    0
  323,20030823,   11,    0
  323,20030823,   12,    0
  323,20030823,   13,    0
  323,20030823,   14,    0
  323,20030823,   15,    0
  323,20030823,   16,    0
  323,20030823,   17,    0
  323,20030823,   18,    0
  323,20030823,   19,    0
  323,20030823,   20,    0
  323,20030823,   21,    0
  323,20030823,   22,    0
  323,20030823,   23,    0
  323,20030823,   24,    0
  323,20030824,    1,    0
  323,20030824,    2,    0
  323,20030824,    3,    0
  323,20030824,    4,    0
  323,20030824,    5,    0
  323,20030824,    6,    0
  323,20030824,    7,    0
  323,20030824,    8,    0
  323,20030824,    9,    0
  323,20030824,   10,    0
  323,20030824,   11,    0
  323,20030824,   12,    0
  323,20030824,   13,    0
  323,20030824,   14,    0
  323,20030824,   15,    0
  323,20030824,   16,    0
  323,20030824,   17,    0
  323,20030824,   18,    0
  323,20030824,   19,    0
  323,20030824,   20,    0
  323,20030824,   21,    0
  323,20030824,   22,    0
  323,20030824,   23,    0
  323,20030824,   24,    0
  323,20030825,    1,    0
  323,20030825,    2,    0
  323,20030825,    3,    0
  323,20030825,    4,    0
  323,20030825,    5,    0
  323,20030825,    6,    0
  323,20030825,    7,    0
  323,20030825,    8,    0
  323,20030825,    9,    0
  323,20030825,   10,    0
  323,20030825,   11,    0
  323,20030825,   12,    0
  323,20030825,   13,    0
  323,20030825,   14,    0
  323,20030825,   15,    0
  323,20030825,   16,    0
  323,20030825,   17,    0
  323,20030825,   18,    0
  323,20030825,   19,    0
  323,20030825,   20,    0
  323,20030825,   21,    0
  323,20030825,   22,    0
  323,20030825,   23,    0
  323,20030825,   24,    0
  323,20030826,    1,    0
  323,20030826,    2,    0
  323,20030826,    3,    0
  323,20030826,    4,    0
  323,20030826,    5,    0
  323,20030826,    6,    0
  323,20030826,    7,    0
  323,20030826,    8,    0
  323,20030826,    9,    0
  323,20030826,   10,    0
  323,20030826,   11,    0
  323,20030826,   12,    0
  323,20030826,   13,    0
  323,20030826,   14,    0
  323,20030826,   15,    0
  323,20030826,   16,    0
  323,20030826,   17,    0
  323,20030826,   18,    0
  323,20030826,   19,    0
  323,20030826,   20,    0
  323,20030826,   21,    0
  323,20030826,   22,    0
  323,20030826,   23,    0
  323,20030826,   24,    0
  323,20030827,    1,    0
  323,20030827,    2,    0
  323,20030827,    3,    0
  323,20030827,    4,    0
  323,20030827,    5,    0
  323,20030827,    6,    0
  323,20030827,    7,    0
  323,20030827,    8,    0
  323,20030827,    9,    0
  323,20030827,   10,    0
  323,20030827,   11,    0
  323,20030827,   12,    0
  323,20030827,   13,    0
  323,20030827,   14,    0
  323,20030827,   15,    0
  323,20030827,   16,    0
  323,20030827,   17,    0
  323,20030827,   18,    0
  323,20030827,   19,    0
  323,20030827,   20,    0
  323,20030827,   21,    0
  323,20030827,   22,    0
  323,20030827,   23,    0
  323,20030827,   24,    0
  323,20030828,    1,    0
  323,20030828,    2,    0
  323,20030828,    3,    0
  323,20030828,    4,    0
  323,20030828,    5,    0
  323,20030828,    6,    0
  323,20030828,    7,    0
  323,20030828,    8,    0
  323,20030828,    9,    0
  323,20030828,   10,    0
  323,20030828,   11,    0
  323,20030828,   12,    0
  323,20030828,   13,    2
  323,20030828,   14,    2
  323,20030828,   15,    0
  323,20030828,   16,   19
  323,20030828,   17,   -1
  323,20030828,   18,   17
  323,20030828,   19,    4
  323,20030828,   20,    1
  323,20030828,   21,    9
  323,20030828,   22,   10
  323,20030828,   23,   -1
  323,20030828,   24,    2
  323,20030829,    1,    6
  323,20030829,    2,    1
  323,20030829,    3,   -1
  323,20030829,    4,    8
  323,20030829,    5,   14
  323,20030829,    6,   17
  323,20030829,    7,    9
  323,20030829,    8,   24
  323,20030829,    9,    5
  323,20030829,   10,    6
  323,20030829,   11,    1
  323,20030829,   12,    0
  323,20030829,   13,    0
  323,20030829,   14,   46
  323,20030829,   15,    0
  323,20030829,   16,    0
  323,20030829,   17,    0
  323,20030829,   18,    0
  323,20030829,   19,    8
  323,20030829,   20,    1
  323,20030829,   21,    1
  323,20030829,   22,    1
  323,20030829,   23,    0
  323,20030829,   24,    0
  323,20030830,    1,    0
  323,20030830,    2,    0
  323,20030830,    3,    0
  323,20030830,    4,    0
  323,20030830,    5,    0
  323,20030830,    6,    0
  323,20030830,    7,    3
  323,20030830,    8,    0
  323,20030830,    9,    0
  323,20030830,   10,    0
  323,20030830,   11,    0
  323,20030830,   12,    0
  323,20030830,   13,    0
  323,20030830,   14,    0
  323,20030830,   15,    2
  323,20030830,   16,   17
  323,20030830,   17,    1
  323,20030830,   18,    0
  323,20030830,   19,   -1
  323,20030830,   20,    0
  323,20030830,   21,   -1
  323,20030830,   22,    3
  323,20030830,   23,   -1
  323,20030830,   24,    5
  323,20030831,    1,   -1
  323,20030831,    2,    0
  323,20030831,    3,    0
  323,20030831,    4,    0
  323,20030831,    5,    0
  323,20030831,    6,    0
  323,20030831,    7,    0
  323,20030831,    8,    6
  323,20030831,    9,    7
  323,20030831,   10,    0
  323,20030831,   11,   18
  323,20030831,   12,    5
  323,20030831,   13,    0
  323,20030831,   14,    0
  323,20030831,   15,    0
  323,20030831,   16,    0
  323,20030831,   17,    0
  323,20030831,   18,    0
  323,20030831,   19,    0
  323,20030831,   20,    0
  323,20030831,   21,    8
  323,20030831,   22,    2
  323,20030831,   23,    0
  323,20030831,   24,    0
  323,20030901,    1,    4
  323,20030901,    2,   17
  323,20030901,    3,    1
  323,20030901,    4,    0
  323,20030901,    5,    4
  323,20030901,    6,   66
  323,20030901,    7,    5
  323,20030901,    8,   13
  323,20030901,    9,    2
  323,20030901,   10,    1
  323,20030901,   11,   27
  323,20030901,   12,    0
  323,20030901,   13,    0
  323,20030901,   14,   -1
  323,20030901,   15,    0
  323,20030901,   16,    0
  323,20030901,   17,    0
  323,20030901,   18,    0
  323,20030901,   19,    0
  323,20030901,   20,    0
  323,20030901,   21,    0
  323,20030901,   22,    0
  323,20030901,   23,    0
  323,20030901,   24,    0
  323,20030902,    1,    0
  323,20030902,    2,    5
  323,20030902,    3,   -1
  323,20030902,    4,    0
  323,20030902,    5,    0
  323,20030902,    6,    0
  323,20030902,    7,    0
  323,20030902,    8,   -1
  323,20030902,    9,    0
  323,20030902,   10,    0
  323,20030902,   11,    0
  323,20030902,   12,    0
  323,20030902,   13,    0
  323,20030902,   14,    0
  323,20030902,   15,    0
  323,20030902,   16,    0
  323,20030902,   17,    0
  323,20030902,   18,    0
  323,20030902,   19,    0
  323,20030902,   20,    0
  323,20030902,   21,    0
  323,20030902,   22,    0
  323,20030902,   23,    0
  323,20030902,   24,    0
  323,20030903,    1,    0
  323,20030903,    2,    0
  323,20030903,    3,    0
  323,20030903,    4,    0
  323,20030903,    5,    0
  323,20030903,    6,    0
  323,20030903,    7,    0
  323,20030903,    8,    0
  323,20030903,    9,    0
  323,20030903,   10,    0
  323,20030903,   11,    0
  323,20030903,   12,    0
  323,20030903,   13,    0
  323,20030903,   14,    0
  323,20030903,   15,    0
  323,20030903,   16,    0
  323,20030903,   17,    0
  323,20030903,   18,    0
  323,20030903,   19,    0
  323,20030903,   20,    0
  323,20030903,   21,    0
  323,20030903,   22,    0
  323,20030903,   23,    0
  323,20030903,   24,    0
  323,20030904,    1,    0
  323,20030904,    2,    0
  323,20030904,    3,    0
  323,20030904,    4,    0
  323,20030904,    5,    0
  323,20030904,    6,    0
  323,20030904,    7,    0
  323,20030904,    8,    0
  323,20030904,    9,    0
  323,20030904,   10,    0
  323,20030904,   11,    0
  323,20030904,   12,    0
  323,20030904,   13,    0
  323,20030904,   14,    0
  323,20030904,   15,    0
  323,20030904,   16,    0
  323,20030904,   17,    0
  323,20030904,   18,    0
  323,20030904,   19,    0
  323,20030904,   20,    0
  323,20030904,   21,    0
  323,20030904,   22,    0
  323,20030904,   23,    0
  323,20030904,   24,    0
  323,20030905,    1,    0
  323,20030905,    2,    0
  323,20030905,    3,    0
  323,20030905,    4,    0
  323,20030905,    5,    0
  323,20030905,    6,    0
  323,20030905,    7,    0
  323,20030905,    8,    0
  323,20030905,    9,    0
  323,20030905,   10,    0
  323,20030905,   11,    0
  323,20030905,   12,    0
  323,20030905,   13,    0
  323,20030905,   14,    0
  323,20030905,   15,    0
  323,20030905,   16,    0
  323,20030905,   17,    0
  323,20030905,   18,    0
