DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
757,19730110,    5,    0,
757,19730111,    0,    0,
757,19730112,    0,    0,
757,19730113,    0,    0,
757,19730114,    0,    0,
757,19730115,   13,    0,
757,19730116,   20,    0,
757,19730117,    0,    0,
757,19730118,    0,    0,
757,19730119,    2,    0,
757,19730120,    0,    0,
757,19730121,   23,    0,
757,19730122,    0,    0,
757,19730123,   28,    0,
757,19730124,   15,    0,
757,19730125,    4,    0,
757,19730126,    6,    0,
757,19730127,   97,    0,
757,19730128,    4,    0,
757,19730129,    5,    0,
757,19730130,    8,    0,
757,19730131,   28,    0,
757,19730201,    0,    0,
757,19730202,    1,    0,
757,19730203,    2,    0,
757,19730204,    1,    0,
757,19730205,    2,    0,
757,19730206,    6,    0,
757,19730207,    3,    0,
757,19730208,   25,    0,
757,19730209,   31,    0,
757,19730210,    0,    0,
757,19730211,   31,    0,
757,19730212,   29,    0,
757,19730213,  171,    0,
757,19730214,   54,    2,
757,19730215,    1,    0,
757,19730216,    0,    0,
757,19730217,    1,    0,
757,19730218,    2,    0,
757,19730219,   14,    0,
757,19730220,    1,    0,
757,19730221,    2,    0,
757,19730222,   35,    0,
757,19730223,   12,    0,
757,19730224,   75,    2,
757,19730225,   65,    2,
757,19730226,   42,    0,
757,19730227,    3,    0,
757,19730228,    0,    0,
757,19730301,    0,    0,
757,19730302,   26,    0,
757,19730303,    0,    0,
757,19730304,    3,    0,
757,19730305,    0,    0,
757,19730306,   12,    0,
757,19730307,   83,    0,
757,19730308,    0,    0,
757,19730309,    0,    0,
757,19730310,    0,    0,
757,19730311,    0,    0,
757,19730312,    0,    0,
757,19730313,    0,    0,
757,19730314,    0,    0,
757,19730315,    0,    0,
757,19730316,    0,    0,
757,19730317,    0,    0,
757,19730318,    3,    0,
757,19730319,    3,    0,
757,19730320,    0,    0,
757,19730321,    0,    0,
757,19730322,    0,    0,
757,19730323,    0,    0,
757,19730324,    0,    0,
757,19730325,    1,    0,
757,19730326,   14,    0,
757,19730327,   43,    0,
757,19730328,   16,    0,
757,19730329,   13,    0,
757,19730330,    0,    0,
757,19730331,    0,    0,
757,19730401,    0,    0,
757,19730402,  112,    0,
757,19730403,  120,    0,
757,19730404,   16,    0,
757,19730405,   31,    0,
757,19730406,   20,    0,
757,19730407,    0,    0,
757,19730408,    2,    0,
757,19730409,    7,    0,
757,19730410,    0,    0,
757,19730411,   20,    0,
757,19730412,   39,    0,
757,19730413,   38,    0,
757,19730414,    5,    0,
757,19730415,   11,    0,
757,19730416,    9,    0,
757,19730417,    2,    0,
757,19730418,    3,    0,
757,19730419,   38,    0,
757,19730420,   14,    0,
757,19730421,   56,    0,
757,19730422,   78,    0,
757,19730423,    0,    0,
757,19730424,   16,    0,
757,19730425,    0,    0,
757,19730426,    0,    0,
757,19730427,    0,    0,
757,19730428,    1,    0,
757,19730429,   79,    0,
757,19730430,    0,    0,
757,19730501,   42,    0,
757,19730502,   60,    0,
757,19730503,    0,    0,
757,19730504,   79,    0,
757,19730505,   46,    0,
757,19730506,    5,    0,
757,19730507,   41,    0,
757,19730508,  172,    0,
757,19730509,   22,    0,
757,19730510,   38,    0,
757,19730511,   22,    0,
757,19730512,    0,    0,
757,19730513,    0,    0,
757,19730514,   27,    0,
757,19730515,   40,    0,
757,19730516,    0,    0,
757,19730517,    0,    0,
757,19730518,    0,    0,
757,19730519,    0,    0,
757,19730520,   87,    0,
757,19730521,    0,    0,
757,19730522,   93,    0,
757,19730523,    8,    0,
757,19730524,    6,    0,
757,19730525,    4,    0,
757,19730526,    0,    0,
757,19730527,    0,    0,
757,19730528,    0,    0,
757,19730529,   36,    0,
757,19730530,   22,    0,
757,19730531,   15,    0,
757,19730601,  186,    0,
757,19730602,  133,    0,
757,19730603,  126,    0,
757,19730604,    0,    0,
757,19730605,    0,    0,
757,19730606,    0,    0,
757,19730607,    0,    0,
757,19730608,    0,    0,
757,19730609,    0,    0,
757,19730610,    0,    0,
757,19730611,    0,    0,
757,19730612,    0,    0,
757,19730613,    0,    0,
757,19730614,    0,    0,
757,19730615,    0,    0,
757,19730616,    0,    0,
757,19730617,    0,    0,
757,19730618,    0,    0,
757,19730619,    0,    0,
757,19730620,    0,    0,
757,19730621,   21,    0,
757,19730622,    0,    0,
757,19730623,    0,    0,
757,19730624,    0,    0,
757,19730625,    0,    0,
757,19730626,    0,    0,
757,19730627,    0,    0,
757,19730628,    2,    0,
757,19730629,   73,    0,
757,19730630,    0,    0,
757,19730701,    0,    0,
757,19730702,    0,    0,
757,19730703,    0,    0,
757,19730704,    0,    0,
757,19730705,    0,    0,
757,19730706,    2,    0,
757,19730707,    3,    0,
757,19730708,    9,    0,
757,19730709,    0,    0,
757,19730710,    0,    0,
757,19730711,    0,    0,
757,19730712,   53,    0,
757,19730713,    6,    0,
757,19730714,    0,    0,
757,19730715,   76,    0,
757,19730716,  180,    0,
757,19730717,   35,    0,
757,19730718,   62,    0,
757,19730719,   13,    0,
757,19730720,    6,    0,
757,19730721,  135,    0,
757,19730722,   12,    0,
757,19730723,   33,    0,
757,19730724,   37,    0,
757,19730725,    0,    0,
757,19730726,    8,    0,
757,19730727,    6,    0,
757,19730728,   53,    0,
757,19730729,    0,    0,
757,19730730,    0,    0,
757,19730731,    0,    0,
757,19730801,    0,    0,
757,19730802,    7,    0,
757,19730803,    0,    0,
757,19730804,    2,    0,
757,19730805,   40,    0,
757,19730806,    0,    0,
757,19730807,   41,    0,
757,19730808,   28,    0,
757,19730809,    0,    0,
757,19730810,    0,    0,
757,19730811,    0,    0,
757,19730812,    0,    0,
757,19730813,    0,    0,
757,19730814,    0,    0,
757,19730815,    0,    0,
757,19730816,    0,    0,
757,19730817,    0,    0,
757,19730818,    0,    0,
757,19730819,    0,    0,
757,19730820,    0,    0,
757,19730821,   12,    0,
757,19730822,    0,    0,
757,19730823,    0,    0,
757,19730824,    0,    0,
757,19730825,    0,    0,
757,19730826,    0,    0,
757,19730827,    0,    0,
757,19730828,   25,    0,
757,19730829,    0,    0,
757,19730830,  107,    0,
757,19730831,    3,    0,
757,19730901,    0,    0,
757,19730902,    0,    0,
757,19730903,    0,    0,
757,19730904,    0,    0,
757,19730905,    0,    0,
757,19730906,    0,    0,
757,19730907,    0,    0,
757,19730908,    0,    0,
757,19730909,    0,    0,
757,19730910,    0,    0,
757,19730911,    0,    0,
757,19730912,    0,    0,
757,19730913,    0,    0,
757,19730914,    0,    0,
757,19730915,    0,    0,
757,19730916,    3,    0,
757,19730917,    0,    0,
757,19730918,    0,    0,
757,19730919,   67,    0,
757,19730920,   25,    0,
757,19730921,    0,    0,
757,19730922,  125,    0,
757,19730923,   50,    0,
757,19730924,    0,    0,
757,19730925,    0,    0,
757,19730926,    3,    0,
757,19730927,   49,    0,
757,19730928,   22,    0,
757,19730929,   35,    0,
757,19730930,  128,    0,
757,19731001,   53,    0,
757,19731002,    0,    0,
757,19731003,    0,    0,
757,19731004,    0,    0,
757,19731005,    0,    0,
757,19731006,    0,    0,
757,19731007,    0,    0,
757,19731008,    0,    0,
757,19731009,    0,    0,
757,19731010,   62,    0,
757,19731011,   20,    0,
757,19731012,    0,    0,
757,19731013,    0,    0,
757,19731014,    0,    0,
757,19731015,   92,    0,
757,19731016,   69,    0,
757,19731017,   40,    0,
757,19731018,   15,    0,
757,19731019,   14,    0,
757,19731020,  287,    0,
757,19731021,  110,    0,
757,19731022,  125,    0,
757,19731023,   67,    0,
757,19731024,    3,    0,
757,19731025,    2,    0,
757,19731026,    0,    0,
757,19731027,    0,    0,
757,19731028,    0,    0,
757,19731029,    0,    0,
757,19731030,    0,    0,
757,19731031,    0,    0,
757,19731101,    0,    0,
757,19731102,    0,    0,
757,19731103,    0,    0,
757,19731104,    0,    0,
757,19731105,   27,    0,
757,19731106,   55,    0,
757,19731107,   75,    0,
757,19731108,    1,    0,
757,19731109,    0,    0,
757,19731110,    4,    0,
757,19731111,   22,    0,
757,19731112,    3,    0,
757,19731113,   76,    0,
757,19731114,   16,    0,
757,19731115,  119,    0,
757,19731116,    3,    0,
757,19731117,    1,    0,
757,19731118,    0,    0,
757,19731119,    0,    0,
757,19731120,    0,    0,
757,19731121,    1,    0,
757,19731122,    0,    0,
757,19731123,    0,    0,
757,19731124,    2,    0,
757,19731125,    0,    0,
757,19731126,   30,    0,
757,19731127,  161,    8,
757,19731128,  150,    8,
757,19731129,   57,    4,
757,19731130,   65,    4,
757,19731201,   61,    8,
757,19731202,   23,    8,
757,19731203,   12,    8,
757,19731204,   20,    2,
757,19731205,    9,    0,
757,19731206,   13,    0,
757,19731207,    6,    0,
757,19731208,   90,    0,
757,19731209,   21,    0,
757,19731210,    0,    0,
757,19731211,    0,    0,
757,19731212,   67,    0,
757,19731213,   75,    0,
757,19731214,   21,    0,
757,19731215,   64,    0,
757,19731216,   11,    0,
757,19731217,   85,    0,
757,19731218,    0,    0,
757,19731219,    5,    0,
757,19731220,    0,    0,
757,19731221,    6,    0,
757,19731222,    8,    0,
757,19731223,   16,    0,
757,19731224,    4,    0,
757,19731225,    1,    0,
757,19731226,    3,    0,
757,19731227,   21,    0,
757,19731228,   10,    0,
757,19731229,    1,    0,
757,19731230,    0,    0,
757,19731231,    5,    0,
757,19740101,    0,    0,
757,19740102,    0,    0,
757,19740103,    0,    0,
757,19740104,    9,    0,
757,19740105,    1,    0,
757,19740106,    5,    0,
757,19740107,   12,    0,
757,19740108,   80,    0,
757,19740109,   20,    0,
757,19740110,  140,    0,
757,19740111,   33,    0,
757,19740112,   30,    0,
757,19740113,    0,    0,
757,19740114,   13,    0,
757,19740115,    4,    0,
757,19740116,   23,    0,
757,19740117,   98,    0,
757,19740118,   11,    0,
757,19740119,    0,    0,
757,19740120,    0,    0,
757,19740121,    0,    0,
757,19740122,    0,    0,
757,19740123,    5,    0,
757,19740124,   32,    0,
757,19740125,    0,    0,
757,19740126,    5,    0,
757,19740127,   28,    0,
757,19740128,    5,    0,
757,19740129,   45,    0,
757,19740130,    0,    0,
757,19740131,    0,    0,
757,19740201,    0,    0,
757,19740202,    0,    0,
757,19740203,    0,    0,
757,19740204,    0,    0,
757,19740205,    3,    0,
757,19740206,   39,    0,
757,19740207,  245,    0,
757,19740208,   34,    0,
757,19740209,  210,    0,
757,19740210,   55,    0,
757,19740211,    1,    0,
757,19740212,   25,    0,
757,19740213,    8,    0,
757,19740214,   11,    0,
757,19740215,   10,    0,
757,19740216,   35,    0,
757,19740217,    0,    0,
757,19740218,    0,    0,
757,19740219,    0,    0,
757,19740220,    0,    0,
757,19740221,    0,    0,
757,19740222,    3,    0,
757,19740223,   26,    0,
757,19740224,    0,    0,
757,19740225,    0,    0,
757,19740226,    0,    0,
757,19740227,    0,    0,
757,19740228,    0,    0,
757,19740301,    0,    0,
757,19740302,   55,    0,
757,19740303,    0,    0,
757,19740304,    0,    0,
757,19740305,    0,    0,
757,19740306,   38,    0,
757,19740307,    2,    0,
757,19740308,    0,    0,
757,19740309,    0,    0,
757,19740310,    0,    0,
757,19740311,   20,    0,
757,19740312,  167,    0,
757,19740313,    2,    0,
757,19740314,    0,    0,
757,19740315,   10,    0,
757,19740316,   54,    0,
757,19740317,    0,    0,
757,19740318,   81,    0,
757,19740319,   27,    0,
757,19740320,    0,    0,
757,19740321,   44,    0,
757,19740322,    0,    0,
757,19740323,    0,    0,
757,19740324,    0,    0,
757,19740325,    0,    0,
757,19740326,    0,    0,
757,19740327,    0,    0,
757,19740328,    0,    0,
757,19740329,    0,    0,
757,19740330,    0,    0,
757,19740331,    0,    0,
757,19740401,    0,    0,
757,19740402,    0,    0,
757,19740403,    0,    0,
757,19740404,    0,    0,
757,19740405,    0,    0,
757,19740406,    0,    0,
757,19740407,    0,    0,
757,19740408,    0,    0,
757,19740409,    0,    0,
757,19740410,    0,    0,
757,19740411,    0,    0,
757,19740412,   60,    0,
757,19740413,    0,    0,
757,19740414,    0,    0,
757,19740415,    0,    0,
757,19740416,    0,    0,
757,19740417,    0,    0,
757,19740418,    0,    0,
757,19740419,    0,    0,
757,19740420,    0,    0,
757,19740421,    0,    0,
757,19740422,    0,    0,
757,19740423,    0,    0,
757,19740424,   22,    0,
757,19740425,    0,    0,
757,19740426,   39,    0,
757,19740427,    0,    0,
757,19740428,    0,    0,
757,19740429,    0,    0,
757,19740430,   46,    0,
757,19740501,    0,    0,
757,19740502,    0,    0,
757,19740503,    6,    0,
757,19740504,    2,    0,
757,19740505,    1,    0,
757,19740506,    0,    0,
757,19740507,    0,    0,
757,19740508,    0,    0,
757,19740509,    0,    0,
757,19740510,    2,    0,
757,19740511,   32,    0,
757,19740512,    3,    0,
757,19740513,    0,    0,
757,19740514,   23,    0,
757,19740515,    0,    0,
757,19740516,    0,    0,
757,19740517,    0,    0,
757,19740518,    0,    0,
757,19740519,    0,    0,
757,19740520,    0,    0,
757,19740521,    0,    0,
757,19740522,    9,    0,
757,19740523,    4,    0,
757,19740524,   73,    0,
757,19740525,    5,    0,
757,19740526,    0,    0,
757,19740527,    0,    0,
757,19740528,    0,    0,
757,19740529,   13,    0,
757,19740530,    0,    0,
757,19740531,   54,    0,
757,19740601,    0,    0,
757,19740602,    0,    0,
757,19740603,   10,    0,
757,19740604,   28,    0,
757,19740605,    0,    0,
757,19740606,    0,    0,
757,19740607,   41,    0,
757,19740608,    4,    0,
757,19740609,  128,    0,
757,19740610,   17,    0,
757,19740611,   40,    0,
757,19740612,    0,    0,
757,19740613,    0,    0,
757,19740614,    0,    0,
757,19740615,    0,    0,
757,19740616,    0,    0,
757,19740617,   15,    0,
757,19740618,    9,    0,
757,19740619,    0,    0,
757,19740620,    0,    0,
757,19740621,    0,    0,
757,19740622,    0,    0,
757,19740623,    0,    0,
757,19740624,    0,    0,
757,19740625,    0,    0,
757,19740626,    0,    0,
757,19740627,   54,    0,
757,19740628,   29,    0,
757,19740629,   10,    0,
757,19740630,    0,    0,
757,19740701,   70,    0,
757,19740702,    0,    0,
757,19740703,  146,    0,
757,19740704,   43,    0,
757,19740705,   74,    0,
757,19740706,    3,    0,
757,19740707,    0,    0,
757,19740708,    0,    0,
757,19740709,    0,    0,
757,19740710,    0,    0,
757,19740711,   17,    0,
757,19740712,   12,    0,
757,19740713,   25,    0,
757,19740714,  145,    0,
757,19740715,    0,    0,
757,19740716,   14,    0,
757,19740717,   33,    0,
757,19740718,   16,    0,
757,19740719,    0,    0,
757,19740720,   26,    0,
757,19740721,    2,    0,
757,19740722,    0,    0,
757,19740723,   95,    0,
757,19740724,   15,    0,
757,19740725,   60,    0,
757,19740726,    0,    0,
757,19740727,    0,    0,
757,19740728,    0,    0,
757,19740729,    0,    0,
757,19740730,    0,    0,
757,19740731,    0,    0,
757,19740801,    0,    0,
757,19740802,    0,    0,
757,19740803,    0,    0,
757,19740804,   78,    0,
757,19740805,  128,    0,
757,19740806,    0,    0,
757,19740807,    0,    0,
757,19740808,    0,    0,
757,19740809,    0,    0,
757,19740810,   28,    0,
757,19740811,  244,    0,
757,19740812,    3,    0,
757,19740813,   95,    0,
757,19740814,    0,    0,
757,19740815,    0,    0,
757,19740816,    0,    0,
757,19740817,    1,    0,
757,19740818,    0,    0,
757,19740819,  117,    0,
757,19740820,    0,    0,
757,19740821,    0,    0,
757,19740822,    0,    0,
757,19740823,    0,    0,
757,19740824,    0,    0,
757,19740825,    0,    0,
757,19740826,    0,    0,
757,19740827,    0,    0,
757,19740828,    0,    0,
757,19740829,    0,    0,
757,19740830,    0,    0,
757,19740831,    0,    0,
757,19740901,    0,    0,
757,19740902,    3,    0,
757,19740903,   67,    0,
757,19740904,    4,    0,
757,19740905,  180,    0,
757,19740906,  145,    0,
757,19740907,    0,    0,
757,19740908,   12,    0,
757,19740909,   76,    0,
757,19740910,  124,    0,
757,19740911,    0,    0,
757,19740912,    0,    0,
757,19740913,   44,    0,
757,19740914,    4,    0,
757,19740915,    0,    0,
757,19740916,    0,    0,
757,19740917,    0,    0,
757,19740918,    0,    0,
757,19740919,    0,    0,
757,19740920,    0,    0,
757,19740921,    0,    0,
757,19740922,   70,    0,
757,19740923,  112,    0,
757,19740924,   66,    0,
757,19740925,   82,    0,
757,19740926,  289,    0,
757,19740927,  112,    0,
757,19740928,   71,    0,
757,19740929,   34,    0,
757,19740930,    6,    0,
757,19741001,   80,    0,
757,19741002,   61,    0,
757,19741003,   10,    0,
757,19741004,   29,    0,
757,19741005,   83,    0,
757,19741006,   32,    0,
757,19741007,   56,    0,
757,19741008,   50,    0,
757,19741009,    0,    0,
757,19741010,   20,    0,
757,19741011,    3,    0,
757,19741012,   22,    0,
757,19741013,   51,    0,
757,19741014,   57,    0,
757,19741015,    0,    0,
757,19741016,   14,    0,
757,19741017,    0,    0,
757,19741018,    0,    0,
757,19741019,  205,    0,
757,19741020,   34,    0,
757,19741021,   48,    0,
757,19741022,  139,    0,
757,19741023,  199,    0,
757,19741024,   16,    0,
757,19741025,    5,    0,
757,19741026,    0,    0,
757,19741027,   24,    0,
757,19741028,   36,    0,
757,19741029,  150,    0,
757,19741030,   22,    0,
757,19741031,   80,    0,
757,19741101,    2,    0,
757,19741102,    5,    0,
757,19741103,    3,    0,
757,19741104,   77,    0,
757,19741105,    5,    0,
757,19741106,    0,    0,
757,19741107,    0,    0,
757,19741108,    0,    0,
757,19741109,   35,    0,
757,19741110,   39,    0,
757,19741111,    0,    0,
757,19741112,   30,    0,
757,19741113,   45,    0,
757,19741114,    4,    0,
757,19741115,  150,    0,
757,19741116,  178,    0,
757,19741117,   65,    0,
757,19741118,    0,    0,
757,19741119,    2,    0,
757,19741120,   43,    0,
757,19741121,    5,    0,
757,19741122,  170,    0,
757,19741123,  128,    0,
757,19741124,   34,    0,
757,19741125,   50,    0,
757,19741126,   18,    0,
757,19741127,    7,    0,
757,19741128,   28,    0,
757,19741129,   73,    0,
757,19741130,   76,    0,
757,19741201,   87,    0,
757,19741202,   12,    0,
757,19741203,    1,    0,
757,19741204,    1,    0,
757,19741205,   36,    0,
757,19741206,   13,    0,
757,19741207,   25,    0,
757,19741208,   11,    0,
